,Store Number,City,Mean Retail Price per Liter,Total Sales 2015,Mean Sales 2015,Zip Code,County,Total Gross Profit 2015,Mean Gross Profit 2015,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date,Total Sales Q1 2015,Total Sales Q1 2016,Mean Sales Q1 2015,Mean Sales Q1 2016,Total Gross Profit Q1 2015,Mean Gross Profit Q1 2015,Mean Gross Profit Q1 2016,totalvolQ12015,totalvolQ12016,meanvolQ12015,meanvolQ12016,Category Most Sold,numberdaysopen,Dominant Vendor,sales2015zip,profit2015zip,sales2015county,profit2015county,sales2015city,profit2015city
422,4183,DECORAH,16.5685862616,312466.05,132.851211735,52101,Winneshiek,12217.76,5.19462585034,22548.13,9.58678996599,2015-01-07,2016-03-30,30458.02,25127.79,116.251984733,358.968428571,313.73,5.06572519084,4.48185714286,2628.87,2556.0,10.0338549618,36.5142857143,VODKA 80 PROOF,448,260,1171674.56,47160.31,1283171.29,54069.75,1171674.56,47160.31
423,4184,MUSCATINE,14.342159312,100695.23,101.201236181,52761,Muscatine,4548.55,4.57140703518,8108.5,8.14924623116,2015-01-05,2016-03-28,14401.23,14144.19,52.3681090909,98.9104195804,676.93,4.30247272727,4.73377622378,981.01,1211.25,3.56730909091,8.47027972028,VODKA 80 PROOF,448,434,2618313.92,119090.34,2823123.61,131209.06,2618313.92,119090.34
424,4185,GRINNELL,15.9622788014,155455.3,115.494279346,50112,Poweshiek,6721.38,4.99359583952,13156.18,9.77427934621,2015-01-08,2016-03-31,26308.4,22532.7,205.534375,109.915609756,866.39,4.309921875,4.22629268293,1914.0,2146.0,14.953125,10.4682926829,CANADIAN WHISKIES,448,260,926335.71,58734.91,1158480.16,75360.44,926335.71,58734.91
425,4186,DES MOINES,20.4438144235,63655.09,54.7806282272,50321,Polk,5331.98,4.58862306368,4325.57,3.72252151463,2015-01-07,2016-03-30,24507.38,49262.3,143.318011696,117.291190476,2862.37,4.19941520468,6.81516666667,1917.25,2976.93,11.2119883041,7.08792857143,VODKA 80 PROOF,448,260,1487348.62,61203.49,56674297.4,1759117.6,31942201.98,805300.56
426,4189,MANCHESTER,13.9718903416,109235.32,147.019273217,52057,Delaware,3087.55,4.15551816958,9782.6,13.1663526245,2015-01-05,2016-03-28,7060.54,29230.77,94.1405333333,118.343198381,1283.43,4.65093333333,5.19607287449,590.62,2301.75,7.87493333333,9.31882591093,VODKA 80 PROOF,448,297,365944.0,11170.89,842844.6,28252.39,842844.6,28252.39
427,4190,JEFFERSON,14.6854699298,132119.67,105.27463745,50129,Greene,5642.62,4.49611155378,11244.25,8.95956175299,2015-01-08,2016-03-31,20205.64,31222.88,126.28525,150.835169082,892.9,4.4481875,4.31352657005,1908.5,3071.0,11.928125,14.8357487923,VODKA 80 PROOF,448,434,440884.86,21917.01,249044.55,14999.86,229822.63,14307.91
428,4191,PELLA,16.1005705212,89032.47,196.539668874,50219,Marion,2315.04,5.11046357616,6852.01,15.1258498896,2015-01-07,2016-03-23,13881.78,87835.78,50.849010989,224.643938619,1691.88,4.50663003663,4.32705882353,1066.08,6933.81,3.90505494505,17.7335294118,VODKA 80 PROOF,441,434,919600.59,36647.43,1944338.73,99639.37,919600.59,36647.43
429,4192,BETTENDORF,14.2488152078,96003.74,127.325915119,52722,Scott,3468.62,4.60029177719,8091.1,10.7309018568,2015-01-07,2016-03-30,30581.1,39581.91,131.815086207,230.127383721,799.21,4.06810344828,4.64656976744,2977.75,3422.49,12.8351293103,19.8981976744,VODKA 80 PROOF,448,434,5139820.38,156875.29,18119679.48,576046.2,5139820.38,156875.29
430,4193,HARTLEY,16.3972371723,68096.12,48.1925831564,51346,O'Brien,6297.47,4.45680820948,5304.56,3.75411181883,2015-01-06,2016-03-29,29064.14,53355.54,110.091439394,231.980608696,1128.43,4.42708333333,4.9062173913,2732.38,3596.25,10.3499242424,15.6358695652,CANADIAN WHISKIES,448,260,68096.12,6297.47,1072375.91,55358.84,68096.12,6297.47
431,4194,NEWTON,11.843318527,129220.74,129.609568706,50208,Jasper,4056.21,4.06841524574,12724.0,12.7622868606,2015-01-08,2016-03-28,42696.18,43870.26,188.921150442,168.731769231,1466.89,4.6903539823,5.64188461538,4051.0,3413.5,17.9247787611,13.1288461538,VODKA 80 PROOF,445,434,1322703.04,88417.16,1514369.37,98317.79,1322703.04,88417.16
432,4195,TOLEDO,15.2601247345,123765.93,114.069981567,52342,Tama,4928.63,4.54251612903,11351.59,10.4622949309,2015-01-06,2016-03-29,32994.64,57787.99,91.9070752089,109.446950758,2204.61,5.31022284123,4.17539772727,2790.0,3105.57,7.77158774373,5.88176136364,VODKA 80 PROOF,448,434,497223.39,27729.26,609020.6,34406.92,497223.39,27729.26
433,4196,DAVENPORT,15.5082872053,160660.84,157.202387476,52806,Scott,4930.33,4.82419765166,14387.45,14.077739726,2015-01-08,2016-03-31,26225.46,21427.98,149.008295455,129.866545455,823.02,4.81073863636,4.988,2439.0,1616.1,13.8579545455,9.79454545455,VODKA 80 PROOF,448,434,1679880.79,82225.87,18119679.48,576046.2,12617653.19,380143.64
434,4197,SERGEANT BLUFF,15.3525134785,140757.17,89.0304680582,51054,Woodbury,8064.22,5.1007084124,11237.4,7.10777988615,2015-01-07,2016-03-30,20130.86,13767.61,68.4723129252,59.60004329,1043.41,4.56659863946,4.51692640693,1667.25,1247.5,5.67091836735,5.40043290043,CANADIAN WHISKIES,448,260,232949.42,13488.31,7692077.76,264370.85,232949.42,13488.31
435,4200,SIOUX CITY,14.9079017331,88904.85,104.717137809,51108,Woodbury,4002.85,4.71478209658,7856.0,9.25323910483,2015-01-07,2016-03-30,27579.93,27892.39,121.497488987,129.732046512,1031.15,4.69559471366,4.79604651163,2727.5,2536.4,12.0154185022,11.7972093023,VODKA 80 PROOF,448,260,637817.44,21123.91,7692077.76,264370.85,7459128.34,250882.54
436,4201,SIOUX CITY,14.8235864185,99235.11,72.6464934114,51109,Woodbury,6304.28,4.61513909224,8031.5,5.87957540264,2015-01-07,2016-03-30,51516.81,50777.25,119.251875,75.7869402985,2984.38,4.45013888889,4.45429850746,4094.17,4469.22,9.47724537037,6.67047761194,VODKA 80 PROOF,448,260,126735.49,7046.86,7692077.76,264370.85,7459128.34,250882.54
437,4202,SIOUX CITY,13.8716237567,164546.92,152.07663586,51106,Woodbury,5301.73,4.89993530499,14320.45,13.2351663586,2015-01-07,2016-03-30,30960.06,24784.74,169.180655738,165.2316,794.17,4.46087431694,5.29446666667,2903.25,2221.5,15.8647540984,14.81,VODKA 80 PROOF,448,260,3721317.95,88667.36,7692077.76,264370.85,7459128.34,250882.54
438,4204,CLINTON,14.3917623641,135712.77,145.458488746,52733,Clinton,4340.16,4.65183279743,12085.5,12.9533762058,2015-01-08,2016-03-31,126337.68,37818.68,174.499558011,46.1766544567,2996.2,5.30133977901,3.65836385836,9228.0,2611.44,12.7458563536,3.18857142857,VODKA 80 PROOF,448,434,313289.87,10013.48,2926200.0,111475.5,2834663.77,107337.63
439,4205,MARSHALLTOWN,13.6095022136,116476.39,132.059399093,50158,Marshall,4239.57,4.80676870748,10742.75,12.1799886621,2015-01-06,2016-03-29,5781.84,7049.5,134.461395349,78.3277777778,411.79,4.00651162791,4.57544444444,372.0,692.0,8.6511627907,7.68888888889,VODKA 80 PROOF,448,434,2701240.14,97054.63,2766616.25,106604.1,2701240.14,97054.63
440,4209,GRIMES,15.1547994987,581214.24,175.805880218,50111,Polk,17894.66,5.41278281912,41944.5,12.6873865699,2015-01-06,2016-03-29,49580.65,37698.71,112.683295455,345.859724771,459.7,3.57059090909,4.21743119266,2794.55,3003.12,6.35125,27.551559633,VODKA 80 PROOF,448,260,1083623.99,61155.2,56674297.4,1759117.6,1083623.99,61155.2
441,4223,EVANSDALE,17.0916493477,79677.65,62.986284585,50707,Black Hawk,5023.34,3.97101976285,6205.38,4.90543873518,2015-01-05,2016-03-21,18705.67,14981.1,135.548333333,154.444329897,448.31,4.50115942029,4.62175257732,1762.5,1494.75,12.7717391304,15.4097938144,VODKA 80 PROOF,441,260,374403.57,15658.93,14795417.3,516859.32,233719.5,9605.33
442,4228,VINTON,12.3157574732,321376.09,194.419897157,52349,Benton,7350.02,4.44647307925,28298.4,17.1194192377,2015-01-06,2016-03-29,22224.16,40734.81,82.6176951673,155.476374046,1109.66,4.47338289963,4.23534351145,1971.25,3822.25,7.3280669145,14.588740458,VODKA 80 PROOF,448,434,321376.09,7350.02,616483.55,29552.51,321376.09,7350.02
443,4229,HARLAN,13.2353131301,141528.35,230.502198697,51537,Shelby,2918.41,4.75311074919,13555.85,22.0779315961,2015-01-05,2016-03-28,30439.9,18662.79,125.784710744,85.6091284404,1117.78,4.9617768595,5.12743119266,2665.75,1765.75,11.0154958678,8.0997706422,VODKA 80 PROOF,448,434,141528.35,2918.41,141528.35,2918.41,141528.35,2918.41
444,4230,CLIVE,14.2881753244,83340.76,99.9289688249,50325,Polk,3794.83,4.5501558753,7010.38,8.40573141487,2015-01-05,2016-03-28,6624.79,70615.39,83.8581012658,88.9362594458,4138.91,7.49037974684,5.21273299748,478.25,5246.5,6.05379746835,6.60768261965,VODKA 80 PROOF,448,434,475146.49,21172.96,56674297.4,1759117.6,475146.49,21172.96
445,4231,LE MARS,15.2139141555,144028.95,140.653271484,51031,Plymouth,5072.82,4.95392578125,12966.5,12.6625976562,2015-01-06,2016-03-29,37613.38,7582.94,134.3335,113.178208955,339.55,4.58207142857,5.06791044776,3528.0,595.0,12.6,8.88059701493,VODKA 80 PROOF,448,260,1337373.26,57532.12,1549402.67,67082.09,494785.63,20568.45
446,4233,CRESCO,13.2601130585,145839.06,128.719382171,52136,Howard,5408.71,4.77379523389,13525.75,11.9379964695,2015-01-06,2016-03-29,21265.12,28763.19,143.683243243,90.735615142,1616.2,4.73445945946,5.09842271293,2085.25,2091.98,14.089527027,6.59930599369,VODKA 80 PROOF,448,260,145839.06,5408.71,224243.4,7875.98,145839.06,5408.71
447,4234,SPENCER,12.9077449777,136458.39,213.216234375,51301,Clay,2976.42,4.65065625,11920.85,18.626328125,2015-01-06,2016-03-29,53304.58,28990.5,124.543411215,100.313148789,1151.59,5.11740654206,3.98474048443,4437.25,1843.25,10.3674065421,6.37802768166,VODKA 80 PROOF,448,434,1501221.15,74596.32,1501221.15,74596.32,1501221.15,74596.32
448,4235,WEBSTER CITY,14.1324437628,111449.81,170.935291411,50595,Hamilton,3202.84,4.91233128834,10757.25,16.4988496933,2015-01-06,2016-03-29,36373.98,8391.84,202.077666667,127.149090909,279.08,4.25983333333,4.22848484848,3707.25,669.3,20.5958333333,10.1409090909,VODKA 80 PROOF,448,434,717516.3,30689.69,753435.95,33033.83,717516.3,30689.69
449,4236,EAGLE GROVE,15.6712720264,191785.11,105.608540749,50533,Wright,9459.69,5.20908039648,15806.0,8.70374449339,2015-01-06,2016-03-29,14791.46,17027.71,95.4287741935,65.2402681992,981.27,4.73012903226,3.75965517241,1282.0,1521.21,8.27096774194,5.8283908046,VODKA 80 PROOF,448,260,191785.11,9459.69,429460.97,19929.43,191785.11,9459.69
450,4239,SPIRIT LAKE,12.0463630713,189953.24,190.716104418,51360,Dickinson,4529.74,4.54793172691,19203.95,19.2810742972,2015-01-06,2016-03-29,25301.8,39045.38,316.2725,255.198562092,796.61,4.370375,5.20660130719,2595.0,3747.0,32.4375,24.4901960784,VODKA 80 PROOF,448,434,2110384.71,67789.66,3725494.03,127806.73,2110384.71,67789.66
451,4246,SHENANDOAH,14.3315340704,70728.12,107.326433991,51601,Page,3152.9,4.78437025797,5876.8,8.91775417299,2015-01-06,2016-03-29,11933.46,50919.66,79.5564,137.620702703,1706.98,4.3578,4.61345945946,1083.75,2543.45,7.225,6.87418918919,CANADIAN WHISKIES,448,260,675906.54,25246.88,856543.33,33973.31,675906.54,25246.88
452,4248,SHELDON,13.1342148885,143948.85,455.534335443,51201,O'Brien,1444.9,4.57246835443,12577.7,39.8028481013,2015-01-06,2016-03-29,40287.19,15011.78,94.1289485981,33.6586995516,2307.1,6.01130841121,5.17286995516,2378.67,1118.33,5.55764018692,2.50746636771,VODKA 80 PROOF,448,434,839563.48,37161.42,1072375.91,55358.84,839563.48,37161.42
453,4249,CLARINDA,13.1118635705,48077.25,91.4016159696,51632,Page,2379.05,4.52290874525,4346.62,8.26353612167,2015-01-06,2016-03-29,31237.02,18469.95,121.544824903,52.7712857143,1656.41,4.77428015564,4.7326,2934.8,1700.5,11.4194552529,4.85857142857,VODKA 80 PROOF,448,434,279865.25,16513.48,856543.33,33973.31,180636.79,8726.43
454,4250,ELDORA,12.904964894,63994.7,93.422919708,50627,Hardin,3118.34,4.55232116788,6067.75,8.85802919708,2015-01-05,2016-03-28,66322.86,52742.29,173.620052356,240.832374429,949.16,4.82070680628,4.33406392694,5825.62,5289.0,15.2503141361,24.1506849315,VODKA 80 PROOF,448,434,220951.82,10365.95,1691292.8,63431.82,220951.82,10365.95
455,4251,AMES,23.9068521518,152241.16,103.284369064,50014,Story,9465.0,6.42130257802,8711.48,5.91009497965,2015-01-07,2016-03-22,26713.82,339320.11,136.295,198.200998832,9842.15,4.55081632653,5.74891939252,2423.85,18842.48,12.3665816327,11.0061214953,VODKA 80 PROOF,440,260,152241.16,9465.0,7585724.01,323571.38,7118396.56,290955.23
456,4252,MONTICELLO,15.8384259741,159547.18,128.253360129,52310,Jones,5999.59,4.82282154341,14810.7,11.9057073955,2015-01-07,2016-03-29,93718.94,24326.25,248.591352785,153.963607595,715.41,4.98286472149,4.52791139241,7858.28,2374.5,20.8442440318,15.0284810127,CANADIAN WHISKIES,447,260,482903.66,46946.13,720829.94,53455.67,482903.66,46946.13
457,4253,WINTERSET,14.5551991895,172226.97,146.576144681,50273,Madison,5771.88,4.91223829787,14533.87,12.3692510638,2015-01-06,2016-03-29,37782.89,15721.41,185.210245098,182.807093023,391.02,4.50102941176,4.54674418605,2996.92,1200.0,14.6907843137,13.9534883721,VODKA 80 PROOF,448,260,361106.67,19887.83,400470.69,21851.97,361106.67,19887.83
458,4254,EMMETSBURG,13.2714285714,122913.61,134.331814208,50536,Palo Alto,4205.37,4.59603278689,11119.35,12.152295082,2015-01-06,2016-03-22,46710.76,29161.41,165.640992908,93.7665916399,1459.39,5.00687943262,4.69257234727,3718.25,2299.5,13.1852836879,7.39389067524,VODKA 80 PROOF,441,434,425052.64,36112.01,501368.01,41247.26,425052.64,36112.01
459,4255,ORANGE CITY,17.477581724,440923.58,294.341508678,51041,Sioux,7361.51,4.91422563418,32251.91,21.5299799733,2015-01-06,2016-03-29,46829.32,21975.05,294.524025157,87.55,1313.86,5.30647798742,5.23450199203,3284.86,1879.5,20.6594968553,7.48804780876,VODKA 80 PROOF,448,260,440923.58,7361.51,1387090.28,45981.51,440923.58,7361.51
460,4256,SIOUX CENTER,16.271468302,164891.08,199.384619105,51250,Sioux,3684.82,4.45564691657,13253.15,16.0255743652,2015-01-06,2016-03-22,55549.4,30796.8,96.6076521739,157.932307692,854.94,3.85431304348,4.38430769231,2817.66,3171.75,4.90027826087,16.2653846154,VODKA 80 PROOF,441,65,719979.96,27903.97,1387090.28,45981.51,719979.96,27903.97
461,4258,BURLINGTON,14.754361102,184435.32,183.700517928,52601,Des Moines,4856.69,4.83734063745,14545.26,14.487310757,2015-01-05,2016-03-28,20697.96,52790.5,136.170789474,199.964015152,1373.1,4.84730263158,5.20113636364,1425.6,4549.13,9.37894736842,17.2315530303,VODKA 80 PROOF,448,434,2680170.91,110317.23,3635473.79,146763.34,2902365.01,114999.52
462,4260,OSCEOLA,16.6922071242,252173.77,283.023310887,50213,Clarke,5113.7,5.73928170595,18360.05,20.6061167228,2015-01-08,2016-03-31,17063.2,15822.75,61.8231884058,85.9932065217,764.87,4.4475,4.15690217391,1479.75,1536.0,5.36141304348,8.34782608696,CANADIAN WHISKIES,448,434,576097.19,24834.34,576097.19,24834.34,576097.19,24834.34
463,4265,WATERLOO,21.3419338527,231368.42,95.5278364988,50702,Black Hawk,8993.08,3.71308009909,12860.95,5.31005367465,2015-01-08,2016-03-31,37852.58,17082.83,130.077594502,82.5257487923,1044.01,4.74261168385,5.04352657005,3924.38,1183.38,13.4858419244,5.7168115942,AMERICAN GRAPE BRANDIES,448,260,4116099.34,114583.55,14795417.3,516859.32,9392561.98,278135.55
464,4266,SHENANDOAH,15.7711446598,89796.84,141.635394322,51601,Page,3202.83,5.05178233438,6232.2,9.82996845426,2015-01-06,2016-03-29,49373.61,4753.2,80.9403442623,99.025,214.21,4.11524590164,4.46270833333,4427.81,418.5,7.25870491803,8.71875,VODKA 80 PROOF,448,260,675906.54,25246.88,856543.33,33973.31,675906.54,25246.88
465,4267,ANITA,14.135220249,68037.16,62.1911882998,50020,Cass,5042.4,4.60914076782,5575.75,5.09666361974,2015-01-05,2016-03-28,9856.4,10472.18,156.450793651,66.7017834395,876.72,4.21063492063,5.58420382166,624.9,865.0,9.91904761905,5.50955414013,CANADIAN WHISKIES,448,434,68037.16,5042.4,1072177.19,47606.25,68037.16,5042.4
466,4268,ALGONA,14.9974864811,127078.27,113.159634907,50511,Kossuth,5231.11,4.65815672306,12075.01,10.7524577026,2015-01-07,2016-03-30,21087.86,39912.38,157.372089552,174.289868996,1011.83,4.91626865672,4.41847161572,1911.75,3263.45,14.2667910448,14.2508733624,VODKA 80 PROOF,448,260,1057328.72,41634.72,1491146.72,62637.64,1057328.72,41634.72
467,4269,TIPTON,15.9468010753,223657.22,74.8518139224,52772,Cedar,12811.77,4.28774096386,19135.86,6.40423694779,2015-01-08,2016-03-31,22165.29,11834.79,150.784285714,41.5255789474,1375.08,4.41632653061,4.82484210526,2397.75,937.8,16.3112244898,3.29052631579,VODKA 80 PROOF,448,434,316995.66,15583.27,415836.44,24887.64,316995.66,15583.27
468,4271,CENTERVILLE,14.5622315755,94003.42,162.917538995,52544,Appanoose,3021.31,5.23623916811,8388.25,14.537694974,2015-01-07,2016-03-30,6496.42,1615.02,87.7894594595,115.358571429,47.45,5.26256756757,3.38928571429,593.25,136.5,8.01689189189,9.75,CANADIAN WHISKIES,448,65,715261.9,34657.83,715261.9,34657.83,715261.9,34657.83
469,4272,ESTHERVILLE,12.1733340447,95629.44,151.792761905,51334,Emmet,2966.23,4.7083015873,9665.2,15.3415873016,2015-01-06,2016-03-22,23063.59,14338.85,268.18127907,110.298846154,516.08,4.83976744186,3.96984615385,1871.25,792.66,21.7587209302,6.09738461538,VODKA 80 PROOF,441,434,552434.85,29963.83,552434.85,29963.83,552434.85,29963.83
470,4273,DES MOINES,19.4053596749,149900.71,41.9889943978,50317,Polk,13685.11,3.83336414566,10194.44,2.85558543417,2015-01-07,2016-03-30,21021.01,52097.56,61.1075872093,30.9551752822,8929.61,4.75049418605,5.3057694593,1844.05,3139.21,5.36061046512,1.86524658348,VODKA 80 PROOF,448,260,3329069.73,146267.72,56674297.4,1759117.6,31942201.98,805300.56
471,4274,RUTHVEN,14.3620393651,30180.36,80.48096,51358,Palo Alto,1896.11,5.05629333333,2770.5,7.388,2015-01-06,2016-03-22,75752.99,30673.5,117.811804044,34.4646067416,3449.7,5.60575427683,3.87606741573,5023.58,2008.37,7.81272161742,2.25659550562,CANADIAN WHISKIES,441,434,30180.36,1896.11,501368.01,41247.26,30180.36,1896.11
472,4275,KNOXVILLE,15.2723876581,129844.13,253.601816406,50138,Marion,2466.76,4.817890625,10499.95,20.5077148438,2015-01-07,2016-03-23,5344.47,15416.13,66.805875,30.3467125984,2248.93,3.571625,4.42702755906,524.47,1322.42,6.555875,2.60318897638,VODKA 80 PROOF,441,434,812091.66,50165.82,1944338.73,99639.37,812091.66,50165.82
473,4277,LE MARS,20.8186202288,350756.68,134.081299694,51031,Plymouth,15495.63,5.9234059633,22176.91,8.47741207951,2015-01-06,2016-03-29,18212.94,8498.32,145.70352,71.4144537815,451.75,4.33456,3.79621848739,1871.25,565.12,14.97,4.74890756303,CANADIAN WHISKIES,448,260,1337373.26,57532.12,1549402.67,67082.09,494785.63,20568.45
474,4283,MARION,16.6639530873,57534.09,100.408534031,52302,Linn,2545.06,4.44164048866,4204.75,7.33813263525,2015-01-05,2016-03-28,37629.72,7489.69,81.4496103896,62.4140833333,528.41,4.22664502165,4.40341666667,1769.23,574.8,3.8295021645,4.79,VODKA 80 PROOF,448,260,1949157.26,83511.0,20374018.21,739839.77,2160219.49,91120.1
475,4284,IOWA FALLS,12.8465082707,67129.67,141.325621053,50126,Hardin,2195.61,4.62233684211,6582.75,13.8584210526,2015-01-05,2016-03-21,22111.3,12092.39,112.240101523,97.5192741935,468.58,5.62502538071,3.77887096774,2050.25,1017.7,10.4073604061,8.20725806452,VODKA 80 PROOF,441,434,810646.38,28871.75,1691292.8,63431.82,810646.38,28871.75
476,4285,NEW HAMPTON,13.3410460113,124195.27,123.331946375,50659,Chickasaw,4410.1,4.37944389275,11700.25,11.618917577,2015-01-06,2016-03-29,58155.07,10390.98,70.8344336175,123.702142857,383.93,4.9553593179,4.5705952381,4473.25,865.5,5.44853836784,10.3035714286,VODKA 80 PROOF,448,260,124195.27,4410.1,241200.55,8416.59,124195.27,4410.1
477,4289,WAUKON,14.0371559268,79021.53,94.2977684964,52172,Allamakee,4440.44,5.29885441527,7375.75,8.80161097852,2015-01-07,2016-03-30,26376.0,7407.34,79.4457831325,104.328732394,264.72,5.23045180723,3.72845070423,1938.37,584.7,5.83846385542,8.23521126761,VODKA 80 PROOF,448,434,679213.75,34355.69,797396.11,41349.32,679213.75,34355.69
478,4291,CRESTON,15.9272681627,256863.29,78.9619704888,50801,Union,16756.25,5.1510144482,18885.5,5.80556409468,2015-01-06,2016-03-29,59636.19,18425.22,108.825164234,42.8493488372,1246.17,4.56697080292,2.89806976744,3656.67,1262.82,6.67275547445,2.93679069767,CANADIAN WHISKIES,448,260,917071.31,43609.18,917071.31,43609.18,917071.31,43609.18
479,4296,KEOSAUQUA,17.12458366,117402.8,82.8530698659,52565,Van Buren,7398.75,5.22141848977,8366.42,5.90431898377,2015-01-05,2016-03-28,44126.05,5693.96,274.07484472,135.57047619,138.62,4.46329192547,3.30047619048,2976.25,384.0,18.4860248447,9.14285714286,VODKA 80 PROOF,448,260,117402.8,7398.75,117402.8,7398.75,117402.8,7398.75
480,4298,DYSART,12.6473519536,37887.78,121.435192308,52224,Tama,1221.89,3.91631410256,3152.1,10.1028846154,2015-01-06,2016-03-22,21647.48,3972.59,41.0768121442,57.5737681159,285.27,4.93715370019,4.13434782609,1581.13,302.89,3.00024667932,4.38971014493,VODKA 80 PROOF,441,115,37887.78,1221.89,609020.6,34406.92,37887.78,1221.89
481,4299,CENTRAL CITY,14.4519120774,76549.93,72.1488501414,52214,Linn,4345.04,4.09523091423,6600.74,6.22124410933,2015-01-06,2016-03-29,17188.27,9800.36,38.6253258427,57.990295858,697.24,5.14988764045,4.12568047337,1347.68,719.1,3.02849438202,4.2550295858,VODKA 80 PROOF,448,260,76549.93,4345.04,20374018.21,739839.77,76549.93,4345.04
482,4300,OSKALOOSA,14.1273835545,143121.63,195.521352459,52577,Mahaska,3355.06,4.58341530055,10370.8,14.1677595628,2015-01-07,2016-03-30,33904.7,16599.43,81.111722488,72.8045175439,1012.04,5.23638755981,4.43877192982,2335.17,1196.97,5.58653110048,5.24986842105,VODKA 80 PROOF,448,434,1181307.02,60351.01,906652.28,46994.16,1181307.02,60351.01
483,4301,DES MOINES,24.3410198701,203146.08,135.160399202,50320,Polk,6930.46,4.61108449767,9455.07,6.29079840319,2015-01-08,2016-03-31,70597.43,15277.32,130.013683241,84.4050828729,749.11,5.12686924494,4.13872928177,3490.77,1142.05,6.42867403315,6.30966850829,IMPORTED GRAPE BRANDIES,448,260,10426637.97,145539.26,56674297.4,1759117.6,31942201.98,805300.56
