,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
436,4134,PLEASANTVILLE,16.6272619454,15116.9,49.0808441558,50225,Marion,1428.32,4.6374025974,1254.71,4.07373376623,2015-01-08,2016-03-31
437,4135,ALTOONA,13.251094664,24146.18,154.783205128,50009,Polk,683.69,4.38262820513,2487.91,15.9481410256,2015-01-07,2016-03-30
438,4136,GRIMES,14.7685412456,47349.0,169.709677419,50111,Polk,1412.92,5.06422939068,4021.69,14.4146594982,2015-01-06,2016-03-29
440,4138,INDIANOLA,12.1993545387,34172.69,133.487070312,50125,Warren,1111.74,4.342734375,3407.75,13.3115234375,2015-01-07,2016-03-30
441,4140,DES MOINES,13.4711756609,51721.09,166.842225806,50313,Polk,1214.44,3.9175483871,5352.43,17.2659032258,2015-01-08,2016-03-31
442,4141,DES MOINES,12.6603174603,21985.68,138.274716981,50320,Polk,642.41,4.04031446541,2042.75,12.8474842767,2015-01-06,2016-03-29
443,4143,LAWLER,15.5388809524,14196.26,177.45325,52154,Chickasaw,425.12,5.314,996.75,12.459375,2015-01-05,2016-03-29
444,4146,WAVERLY,13.9639877551,30528.75,87.225,50677,Bremer,1550.17,4.42905714286,2881.24,8.23211428571,2015-01-06,2016-03-29
446,4148,INDEPENDENCE,15.6885976753,41994.83,110.222650919,50644,Buchanan,1854.03,4.86622047244,3424.25,8.9875328084,2015-01-05,2016-03-28
447,4149,DENISON,11.9016548463,25184.82,178.615744681,51442,Crawford,557.3,3.9524822695,2325.75,16.4946808511,2015-01-08,2016-03-31
448,4150,WATERLOO,14.3806973501,53649.66,224.475564854,50701,Black Hawk,1142.98,4.78234309623,5744.5,24.0355648536,2015-01-08,2016-03-31
449,4152,MISSOURI VALLEY,16.9471328251,36623.49,42.5359930314,51555,Harrison,4225.07,4.90716608595,2954.25,3.43118466899,2015-01-07,2016-03-30
450,4153,EVANSDALE,13.570018315,38677.48,185.949423077,50707,Black Hawk,955.89,4.595625,3448.0,16.5769230769,2015-01-05,2016-03-28
451,4154,HIAWATHA,13.4616481481,19448.69,54.0241388889,52233,Linn,1549.34,4.30372222222,1687.0,4.68611111111,2015-01-06,2016-03-29
452,4155,MARION,12.8367899358,25941.33,183.98106383,52302,Linn,613.02,4.34765957447,2519.55,17.8691489362,2015-01-06,2016-03-29
453,4156,OELWEIN,13.2126455026,70633.21,218.003734568,50662,Fayette,1351.75,4.17206790123,7197.0,22.212962963,2015-01-08,2016-03-31
454,4157,NORTH LIBERTY,14.9805037957,38621.13,139.931630435,52317,Johnson,1309.87,4.7459057971,3117.25,11.294384058,2015-01-07,2016-03-30
455,4158,CARROLL,12.4342060171,45777.48,191.537573222,51401,Carroll,1037.4,4.34058577406,4602.0,19.2552301255,2015-01-07,2016-03-29
456,4159,COUNCIL BLUFFS,13.5598152097,47165.94,351.984626866,51503,Pottawattamie,666.9,4.97686567164,4200.0,31.3432835821,2015-01-07,2016-03-30
457,4160,IOWA CITY,13.545734127,34245.87,178.36390625,52240,Johnson,840.81,4.37921875,2932.5,15.2734375,2015-01-05,2016-03-28
459,4162,CEDAR RAPIDS,13.4797514831,51531.68,173.507340067,52404,Linn,1360.46,4.58067340067,4660.75,15.6927609428,2015-01-05,2016-03-28
460,4163,STORM LAKE,15.286520596,31284.41,191.928895706,50588,Buena Vista,764.68,4.69128834356,3121.0,19.1472392638,2015-01-07,2016-03-23
461,4164,BETTENDORF,19.5994457829,39621.16,70.00204947,52722,Scott,2581.76,4.56141342756,2842.13,5.02143109541,2015-01-07,2016-03-30
465,4169,DES MOINES,18.9793992794,11763.69,77.3926973684,50317,Polk,666.2,4.38289473684,690.19,4.54072368421,2015-01-05,2016-03-28
466,4170,WEST BRANCH,14.8127840217,7823.23,20.3200779221,52358,Cedar,1497.1,3.88857142857,668.53,1.73644155844,2015-01-07,2016-03-30
468,4172,ALDEN,16.58503663,20556.27,87.8473076923,50006,Hardin,1388.23,5.93260683761,1497.5,6.39957264957,2015-01-06,2016-03-28
469,4173,PAULLINA,14.7566136966,11973.02,68.8104597701,51046,O'Brien,965.32,5.54781609195,1109.57,6.37683908046,2015-01-08,2016-03-31
470,4176,CEDAR RAPIDS,17.6630785949,31381.37,98.06678125,52405,Linn,1394.47,4.35771875,2074.33,6.48228125,2015-01-06,2016-03-22
471,4177,LE GRAND,16.131723745,16039.06,30.205386064,50142,Marshall,2252.54,4.24207156309,1172.92,2.20888888889,2015-01-07,2016-03-30
472,4180,MARION,18.9310088418,38742.02,74.6474373796,52302,Linn,1809.61,3.48672447013,2840.27,5.47258188825,2015-01-07,2016-03-30
473,4182,DYERSVILLE,14.2615466015,34267.56,146.442564103,52040,Dubuque,1104.13,4.7185042735,3004.75,12.8408119658,2015-01-06,2016-03-29
474,4183,DECORAH,17.1104663813,66112.99,123.807097378,52101,Winneshiek,2855.34,5.34707865169,5195.5,9.72940074906,2015-01-06,2016-03-28
475,4184,MUSCATINE,14.6913948787,29240.57,137.927216981,52761,Muscatine,967.25,4.5625,2712.0,12.7924528302,2015-01-05,2016-03-28
476,4185,GRINNELL,16.1203600783,41838.98,114.627342466,50112,Poweshiek,1792.6,4.91123287671,3527.24,9.66367123288,2015-01-08,2016-03-31
477,4186,DES MOINES,20.6823676196,24821.11,71.9452463768,50321,Polk,1634.21,4.73684057971,1518.08,4.40023188406,2015-01-05,2016-03-28
478,4189,MANCHESTER,13.5730661683,33821.61,196.637267442,52057,Delaware,687.17,3.9951744186,3274.55,19.0380813953,2015-01-06,2016-03-29
479,4190,JEFFERSON,14.0081221923,35261.96,133.064,50129,Greene,1120.17,4.22705660377,3126.75,11.7990566038,2015-01-06,2016-03-22
480,4191,PELLA,17.8880312388,34903.44,311.637857143,50219,Marion,620.07,5.53633928571,2905.76,25.9442857143,2015-01-07,2016-03-30
481,4192,BETTENDORF,14.4905301237,20406.72,112.744309392,52722,Scott,841.25,4.64779005525,1866.8,10.3138121547,2015-01-05,2016-03-28
483,4194,NEWTON,12.8480105804,45513.31,172.398901515,50208,Jasper,1097.01,4.15534090909,4320.75,16.3664772727,2015-01-06,2016-03-29
484,4195,TOLEDO,13.8987766831,26736.48,115.243448276,52342,Tama,962.26,4.14767241379,2675.25,11.53125,2015-01-05,2016-03-28
485,4196,DAVENPORT,15.7248426721,42972.19,151.845194346,52806,Scott,1382.71,4.88590106007,4019.75,14.2040636042,2015-01-05,2016-03-28
486,4197,SERGEANT BLUFF,15.0156708945,32133.12,75.0773831776,51054,Woodbury,2133.06,4.98378504673,2600.25,6.07535046729,2015-01-05,2016-03-28
487,4200,SIOUX CITY,13.9883764172,29974.18,142.734190476,51108,Woodbury,952.6,4.53619047619,2849.0,13.5666666667,2015-01-05,2016-03-28
488,4201,SIOUX CITY,14.6253795094,25412.58,77.0078181818,51109,Woodbury,1514.16,4.58836363636,2040.0,6.18181818182,2015-01-07,2016-03-30
489,4202,SIOUX CITY,14.6879606083,45174.81,236.517329843,51106,Woodbury,978.41,5.12256544503,3587.8,18.7842931937,2015-01-07,2016-03-30
490,4203,WAVERLY,14.1693772894,12157.77,103.912564103,50677,Bremer,522.36,4.46461538462,1005.05,8.59017094017,2015-01-08,2016-03-31
492,4205,MARSHALLTOWN,14.6619499867,35560.57,198.662402235,50158,Marshall,892.3,4.98491620112,3151.0,17.6033519553,2015-01-07,2016-03-30
493,4209,GRIMES,15.3401931536,130801.14,175.101927711,50111,Polk,4179.1,5.59451137885,9169.5,12.2751004016,2015-01-07,2016-03-30
494,4210,STORM LAKE,26.2228571429,5923.32,211.547142857,50588,Buena Vista,167.55,5.98392857143,245.1,8.75357142857,2015-01-07,2016-03-30
495,4214,WATERLOO,19.7314792117,27309.88,93.5269863014,50703,Black Hawk,1165.55,3.99160958904,1675.25,5.73715753425,2015-01-07,2016-03-23
496,4222,EVANSDALE,19.0702213374,6758.04,54.06432,50707,Black Hawk,492.25,3.938,520.19,4.16152,2015-01-05,2016-03-28
497,4223,EVANSDALE,15.9769855351,21625.68,66.3364417178,50707,Black Hawk,1342.58,4.11834355828,1672.5,5.13036809816,2015-01-06,2016-03-31
498,4228,VINTON,12.0615726511,90147.57,220.409706601,52349,Benton,1792.76,4.38327628362,8118.15,19.8487775061,2015-01-05,2016-03-28
499,4229,HARLAN,11.6280888889,20634.3,137.562,51537,Shelby,693.83,4.62553333333,2366.25,15.775,2015-01-07,2016-03-29
502,4232,MORAVIA,16.2738738739,7429.79,100.402567568,52571,Appanoose,458.04,6.18972972973,552.25,7.46283783784,2015-01-07,2016-03-29
503,4233,CRESCO,12.8175238095,39024.69,127.949803279,52136,Howard,1402.53,4.59845901639,3544.5,11.6213114754,2015-01-06,2016-03-29
505,4235,WEBSTER CITY,14.3629415738,24006.35,170.257801418,50595,Hamilton,656.12,4.65333333333,2213.5,15.6985815603,2015-01-06,2016-03-29
506,4236,EAGLE GROVE,16.1965263782,49390.41,102.46973029,50533,Wright,2568.08,5.32796680498,4114.0,8.53526970954,2015-01-06,2016-03-29
507,4239,SPIRIT LAKE,13.4499945265,45723.71,175.186628352,51360,Dickinson,1249.9,4.78888888889,4647.5,17.80651341,2015-01-05,2016-03-28
508,4246,SHENANDOAH,14.6093064877,20335.78,136.481744966,51601,Page,726.9,4.87852348993,1413.75,9.48825503356,2015-01-07,2016-03-29
509,4248,SHELDON,13.0872176871,25127.79,358.968428571,51201,O'Brien,313.73,4.48185714286,2556.0,36.5142857143,2015-01-07,2016-03-30
510,4249,CLARINDA,14.1282983683,14144.19,98.9104195804,51632,Page,676.93,4.73377622378,1211.25,8.47027972028,2015-01-05,2016-03-28
511,4250,ELDORA,12.5316910569,22532.7,109.915609756,50627,Hardin,866.39,4.22629268293,2146.0,10.4682926829,2015-01-08,2016-03-31
512,4251,AMES,25.427665258,49262.3,117.291190476,50014,Story,2862.37,6.81516666667,2976.93,7.08792857143,2015-01-07,2016-03-30
514,4253,WINTERSET,15.3315885869,29230.77,118.343198381,50273,Madison,1283.43,5.19607287449,2301.75,9.31882591093,2015-01-05,2016-03-28
515,4254,EMMETSBURG,12.0791074304,31222.88,150.835169082,50536,Palo Alto,892.9,4.31352657005,3071.0,14.8357487923,2015-01-08,2016-03-31
516,4255,ORANGE CITY,15.6103702511,87835.78,224.643938619,51041,Sioux,1691.88,4.32705882353,6933.81,17.7335294118,2015-01-07,2016-03-23
517,4256,SIOUX CENTER,17.2103017719,39581.91,230.127383721,51250,Sioux,799.21,4.64656976744,3422.49,19.8981976744,2015-01-07,2016-03-30
518,4258,BURLINGTON,15.1315817805,53355.54,231.980608696,52601,Des Moines,1128.43,4.9062173913,3596.25,15.6358695652,2015-01-06,2016-03-29
519,4260,OSCEOLA,15.9750695971,43870.26,168.731769231,50213,Clarke,1466.89,5.64188461538,3413.5,13.1288461538,2015-01-08,2016-03-28
520,4265,WATERLOO,23.0771106151,57787.99,109.446950758,50702,Black Hawk,2204.61,4.17539772727,3105.57,5.88176136364,2015-01-06,2016-03-29
521,4266,SHENANDOAH,13.6853795094,21427.98,129.866545455,51601,Page,823.02,4.988,1616.1,9.79454545455,2015-01-08,2016-03-31
522,4267,ANITA,13.9636631622,13767.61,59.60004329,50020,Cass,1043.41,4.51692640693,1247.5,5.40043290043,2015-01-07,2016-03-30
523,4268,ALGONA,15.1939047619,27892.39,129.732046512,50511,Kossuth,1031.15,4.79604651163,2536.4,11.7972093023,2015-01-07,2016-03-30
524,4269,TIPTON,15.9255556148,50777.25,75.7869402985,52772,Cedar,2984.38,4.45429850746,4469.22,6.67047761194,2015-01-07,2016-03-30
525,4271,CENTERVILLE,14.4192857143,24784.74,165.2316,52544,Appanoose,794.17,5.29446666667,2221.5,14.81,2015-01-07,2016-03-30
527,4273,DES MOINES,19.393312197,37818.68,46.1766544567,50317,Polk,2996.2,3.65836385836,2611.44,3.18857142857,2015-01-08,2016-03-31
528,4274,RUTHVEN,13.1370687831,7049.5,78.3277777778,51358,Palo Alto,411.79,4.57544444444,692.0,7.68888888889,2015-01-06,2016-03-29
529,4275,KNOXVILLE,14.2217257019,37698.71,345.859724771,50138,Marion,459.7,4.21743119266,3003.12,27.551559633,2015-01-06,2016-03-29
533,4284,IOWA FALLS,12.1724889543,14981.1,154.444329897,50126,Hardin,448.31,4.62175257732,1494.75,15.4097938144,2015-01-05,2016-03-21
534,4285,NEW HAMPTON,13.0667957107,40734.81,155.476374046,50659,Chickasaw,1109.66,4.23534351145,3822.25,14.588740458,2015-01-06,2016-03-29
535,4289,WAUKON,13.952214941,18662.79,85.6091284404,52172,Allamakee,1117.78,5.12743119266,1765.75,8.0997706422,2015-01-05,2016-03-28
536,4291,CRESTON,16.2848188797,70615.39,88.9362594458,50801,Union,4138.91,5.21273299748,5246.5,6.60768261965,2015-01-05,2016-03-28
537,4293,EDDYVILLE,16.1015707178,7582.94,113.178208955,52553,Wapello,339.55,5.06791044776,595.0,8.88059701493,2015-01-06,2016-03-29
539,4296,KEOSAUQUA,15.9483787103,28763.19,90.735615142,52565,Van Buren,1616.2,5.09842271293,2091.98,6.59930599369,2015-01-06,2016-03-29
540,4297,CEDAR RAPIDS,18.7486513429,28990.5,100.313148789,52402,Linn,1151.59,3.98474048443,1843.25,6.37802768166,2015-01-06,2016-03-29
541,4298,DYSART,13.3907683983,8391.84,127.149090909,52224,Tama,279.08,4.22848484848,669.3,10.1409090909,2015-01-06,2016-03-29
542,4299,CENTRAL CITY,14.2209301215,17027.71,65.2402681992,52214,Linn,981.27,3.75965517241,1521.21,5.8283908046,2015-01-06,2016-03-29
543,4300,OSKALOOSA,14.235166511,39045.38,255.198562092,52577,Mahaska,796.61,5.20660130719,3747.0,24.4901960784,2015-01-06,2016-03-29
544,4301,DES MOINES,23.7362568731,50919.66,137.620702703,50320,Polk,1706.98,4.61345945946,2543.45,6.87418918919,2015-01-06,2016-03-29
546,4306,HAMPTON,17.157665717,15011.78,33.6586995516,50441,Franklin,2307.1,5.17286995516,1118.33,2.50746636771,2015-01-06,2016-03-29
547,4310,CHEROKEE,14.3182911565,18469.95,52.7712857143,51012,Cherokee,1656.41,4.7326,1700.5,4.85857142857,2015-01-06,2016-03-29
548,4311,FORT DODGE,12.6848358339,52742.29,240.832374429,50501,Webster,949.16,4.33406392694,5289.0,24.1506849315,2015-01-05,2016-03-28
549,4312,COUNCIL BLUFFS,20.9041032281,339320.11,198.200998832,51501,Pottawattamie,9842.15,5.74891939252,18842.48,11.0061214953,2015-01-07,2016-03-22
550,4313,ATLANTIC,12.3348945148,24326.25,153.963607595,50022,Cass,715.41,4.52791139241,2374.5,15.0284810127,2015-01-07,2016-03-29
551,4315,WASHINGTON,12.6902990033,15721.41,182.807093023,52353,Washington,391.02,4.54674418605,1200.0,13.9534883721,2015-01-06,2016-03-29
552,4317,GREENFIELD,15.2176910121,29161.41,93.7665916399,50849,Adair,1459.39,4.69257234727,2299.5,7.39389067524,2015-01-06,2016-03-22
553,4318,RED OAK,15.8677233921,21975.05,87.55,51566,Montgomery,1313.86,5.23450199203,1879.5,7.48804780876,2015-01-06,2016-03-29
554,4319,HUMBOLDT,13.7402271062,30796.8,157.932307692,50548,Humboldt,854.94,4.38430769231,3171.75,16.2653846154,2015-01-06,2016-03-22
555,4320,PERRY,15.7956971026,52790.5,199.964015152,50220,Boone,1373.1,5.20113636364,4549.13,17.2315530303,2015-01-05,2016-03-28
556,4321,CHARLES CITY,12.6962085921,15822.75,85.9932065217,50616,Floyd,764.87,4.15690217391,1536.0,8.34782608696,2015-01-08,2016-03-31
557,4324,DAYTON,15.7537270713,17082.83,82.5257487923,50530,Webster,1044.01,5.04352657005,1183.38,5.7168115942,2015-01-08,2016-03-31
558,4325,VILLISCA,16.3299603175,4753.2,99.025,50864,Montgomery,214.21,4.46270833333,418.5,8.71875,2015-01-06,2016-03-29
559,4326,STRATFORD,16.0382317258,10472.18,66.7017834395,50249,Hamilton,876.72,5.58420382166,865.0,5.50955414013,2015-01-05,2016-03-28
560,4334,DUBUQUE,13.582249948,39912.38,174.289868996,52001,Dubuque,1011.83,4.41847161572,3263.45,14.2508733624,2015-01-07,2016-03-30
561,4336,GEORGE,16.2508487886,11834.79,41.5255789474,51237,Lyon,1375.08,4.82484210526,937.8,3.29052631579,2015-01-08,2016-03-31
563,4338,MELBOURNE,12.7251020408,1615.02,115.358571429,50162,Marshall,47.45,3.38928571429,136.5,9.75,2015-01-07,2016-03-30
564,4343,DES MOINES,21.0135192308,14338.85,110.298846154,50313,Polk,516.08,3.96984615385,792.66,6.09738461538,2015-01-06,2016-03-22
565,4344,GRIMES,20.2009716582,52097.56,30.9551752822,50111,Polk,8929.61,5.3057694593,3139.21,1.86524658348,2015-01-07,2016-03-30
566,4345,GRINNELL,18.0743609762,30673.5,34.4646067416,50112,Poweshiek,3449.7,3.87606741573,2008.37,2.25659550562,2015-01-06,2016-03-22
567,4346,SHELLSBURG,14.6715947225,15416.13,30.3467125984,52332,Benton,2248.93,4.42702755906,1322.42,2.60318897638,2015-01-07,2016-03-23
569,4353,CLEAR LAKE,18.0559978978,8498.32,71.4144537815,50248,Cerro Gordo,451.75,3.79621848739,565.12,4.74890756303,2015-01-06,2016-03-29
571,4356,NEVADA,18.3630833333,7489.69,62.4140833333,50201,Story,528.41,4.40341666667,574.8,4.79,2015-01-05,2016-03-28
572,4357,STORY CITY,16.3316501414,12092.39,97.5192741935,50248,Story,468.58,3.77887096774,1017.7,8.20725806452,2015-01-05,2016-03-21
573,4358,CLARION,13.1753061224,10390.98,123.702142857,50525,Wright,383.93,4.5705952381,865.5,10.3035714286,2015-01-06,2016-03-29
575,4360,NEWTON,16.729342723,7407.34,104.328732394,50208,Jasper,264.72,3.72845070423,584.7,8.23521126761,2015-01-07,2016-03-30
576,4361,DES MOINES,18.460026477,18425.22,42.8493488372,50313,Polk,1246.17,2.89806976744,1262.82,2.93679069767,2015-01-06,2016-03-29
579,4365,GRINNELL,15.7654648526,5693.96,135.57047619,50112,Poweshiek,138.62,3.30047619048,384.0,9.14285714286,2015-01-05,2016-03-28
581,4367,MASON CITY,18.3646601104,3972.59,57.5737681159,50401,Cerro Gordo,285.27,4.13434782609,302.89,4.38971014493,2015-01-06,2016-03-22
582,4368,JOHNSTON,16.6829256069,9800.36,57.990295858,50131,Polk,697.24,4.12568047337,719.1,4.2550295858,2015-01-06,2016-03-29
583,4369,NORWALK,17.7133695691,16599.43,72.8045175439,50211,Warren,1012.04,4.43877192982,1196.97,5.24986842105,2015-01-07,2016-03-30
584,4370,NORWALK,16.6810378848,15277.32,84.4050828729,50211,Warren,749.11,4.13872928177,1142.05,6.30966850829,2015-01-08,2016-03-31
585,4371,WEST DES MOINES,17.8936636425,13930.24,84.4256969697,50265,Polk,682.79,4.13812121212,921.44,5.58448484848,2015-01-05,2016-03-28
586,4372,MASON CITY,15.5244127949,8176.69,116.809857143,50401,Cerro Gordo,285.98,4.08542857143,594.03,8.48614285714,2015-01-05,2016-03-28
589,4375,GRIMES,16.5304426137,14925.84,71.4155023923,50111,Polk,860.45,4.11698564593,1105.48,5.28937799043,2015-01-06,2016-03-29
590,4376,MASON CITY,15.9713894576,17584.71,72.6640909091,50401,Cerro Gordo,927.31,3.83185950413,1460.22,6.03396694215,2015-01-06,2016-03-29
591,4377,DES MOINES,20.4532928066,11555.52,33.3012103746,50313,Polk,1040.93,2.99979827089,691.92,1.99400576369,2015-01-05,2016-03-28
592,4378,WAUKEE,15.068508319,9040.77,108.924939759,50263,Dallas,368.47,4.43939759036,705.74,8.50289156627,2015-01-05,2016-03-28
594,4380,WEST BRANCH,16.3313346747,6590.76,92.8276056338,52358,Cedar,284.78,4.01098591549,487.7,6.86901408451,2015-01-06,2016-03-29
595,4382,WEST DES MOINES,17.6480223287,13544.08,43.83197411,50265,Polk,1193.96,3.86394822006,993.67,3.2157605178,2015-01-06,2016-03-29
596,4384,ADEL,16.6777303315,15447.51,70.5365753425,50003,Dallas,938.46,4.28520547945,1283.07,5.85876712329,2015-01-06,2016-03-22
597,4385,NEW VIRGINIA,17.5616170635,6426.54,107.109,50210,Warren,268.81,4.48016666667,484.12,8.06866666667,2015-01-08,2016-03-31
598,4387,SPIRIT LAKE,13.7159132106,7247.59,95.3630263158,51360,Dickinson,281.3,3.70131578947,607.38,7.99184210526,2015-01-06,2016-03-29
600,4392,CLIVE,18.4556962505,16126.84,47.57179941,50325,Polk,1440.21,4.24840707965,1085.32,3.2015339233,2015-01-07,2016-03-30
603,4396,REINBECK,11.3943772894,9801.51,125.660384615,50669,Grundy,329.24,4.22102564103,903.75,11.5865384615,2015-01-07,2016-03-29
606,4401,MARION,17.6507864004,7729.65,69.6364864865,52302,Linn,410.07,3.69432432432,522.85,4.71036036036,2015-01-06,2016-03-22
609,4405,ANKENY,16.9690919768,15781.08,42.1954010695,50021,Polk,1469.23,3.92842245989,1130.5,3.02272727273,2015-01-06,2016-03-29
610,4406,ANKENY,16.8767375887,16302.86,70.5751515152,50023,Polk,997.35,4.31753246753,1158.87,5.01675324675,2015-01-08,2016-03-31
611,4408,BOONE,16.8647517943,8513.58,96.7452272727,50036,Boone,342.24,3.88909090909,639.32,7.265,2015-01-06,2016-03-29
615,4412,TIPTON,18.0747293084,4763.34,56.7064285714,52772,Cedar,321.66,3.82928571429,334.63,3.98369047619,2015-01-06,2016-03-29
619,4416,CASEY,16.0568412698,7778.29,129.638166667,50048,Guthrie,251.27,4.18783333333,544.5,9.075,2015-01-06,2016-03-28
621,4418,WALNUT,18.0204403482,9548.64,102.673548387,51577,Pottawattamie,381.24,4.09935483871,635.4,6.83225806452,2015-01-05,2016-03-28
627,4427,NORTH LIBERTY,17.0440440022,11836.49,53.3175225225,52317,Johnson,998.73,4.49878378378,838.99,3.77923423423,2015-01-08,2016-03-31
629,4429,COLFAX,15.1877902622,10186.11,114.450674157,50054,Jasper,398.36,4.47595505618,730.8,8.21123595506,2015-01-08,2016-03-24
630,4430,FORT DODGE,15.9251927438,6822.58,108.294920635,50501,Webster,227.99,3.61888888889,539.5,8.56349206349,2015-01-05,2016-03-28
632,4433,PLEASANT HILL,17.5932697427,11118.6,43.0953488372,50317,Polk,1116.78,4.32860465116,728.46,2.82348837209,2015-01-05,2016-03-28
633,4434,ROCK RAPIDS,13.3428571429,19156.51,73.9633590734,51246,Lyon,1178.63,4.55069498069,1716.22,6.62633204633,2015-01-06,2016-03-29
634,4435,COUNCIL BLUFFS,15.8750286596,4871.05,90.2046296296,51501,Pottawattamie,205.13,3.7987037037,368.04,6.81555555556,2015-01-06,2016-03-22
635,4436,AMES,17.2249486461,15918.75,104.044117647,50010,Story,638.68,4.17437908497,1236.99,8.08490196078,2015-01-08,2016-03-31
638,4439,CENTER POINT,13.6286695971,15697.67,48.3005230769,52213,Linn,1387.28,4.26855384615,1477.0,4.54461538462,2015-01-08,2016-03-28
639,4440,COUNCIL BLUFFS,15.8890079365,6179.04,128.73,51503,Pottawattamie,213.58,4.44958333333,413.1,8.60625,2015-01-08,2016-03-24
640,4443,PALO,14.0356731335,11278.92,139.245925926,52324,Linn,425.89,5.25790123457,823.2,10.162962963,2015-01-08,2016-03-31
641,4444,SLOAN,17.0262071846,19948.0,87.4912280702,51055,Woodbury,824.5,3.61622807018,1367.02,5.99570175439,2015-01-06,2016-03-28
644,4447,URBANDALE,18.167479928,13335.79,77.5336627907,50322,Polk,613.8,3.56860465116,876.56,5.09627906977,2015-01-06,2016-03-29
646,4449,URBANDALE,17.1164569155,8971.93,76.0333050847,50322,Polk,478.41,4.0543220339,634.3,5.37542372881,2015-01-06,2016-03-29
649,4452,SIOUX CITY,19.9235427324,23861.64,67.596713881,51105,Woodbury,1296.83,3.67373937677,1638.72,4.64226628895,2015-01-06,2016-03-29
651,4454,SIOUX CITY,17.6363530778,6307.02,153.829756098,51109,Woodbury,154.44,3.76682926829,453.0,11.0487804878,2015-01-06,2016-03-29
653,4456,IOWA CITY,17.9416585405,12303.74,41.9922866894,52246,Johnson,1004.61,3.42870307167,853.91,2.91436860068,2015-01-05,2016-03-28
654,4457,IOWA CITY,16.9141203308,15196.23,90.9953892216,52240,Johnson,646.22,3.86958083832,1041.6,6.2371257485,2015-01-07,2016-03-31
655,4458,JOHNSTON,19.0530650781,5125.15,64.064375,50131,Polk,272.58,3.40725,307.88,3.8485,2015-01-06,2016-03-29
657,4461,WINDSOR HEIGHTS,18.8327159654,20321.61,51.3171969697,50324,Polk,1196.69,3.02194444444,1403.8,3.54494949495,2015-01-07,2016-03-23
659,4463,GARNER,13.9389058663,35273.93,97.7117174515,50438,Hancock,1662.74,4.60592797784,3172.36,8.78770083102,2015-01-08,2016-03-31
660,4464,ELDRIDGE,19.0614402742,23323.48,86.3832592593,52748,Scott,1348.64,4.99496296296,1590.88,5.89214814815,2015-01-06,2016-03-28
663,4468,MUSCATINE,18.849019129,6280.88,53.6827350427,52761,Muscatine,448.93,3.83700854701,392.85,3.35769230769,2015-01-06,2016-03-29
664,4470,WATERLOO,17.1692584477,6926.44,73.6855319149,50703,Black Hawk,332.71,3.53946808511,523.88,5.57319148936,2015-01-05,2016-03-21
665,4471,WATERLOO,16.8358790687,11932.31,84.0303521127,50702,Black Hawk,527.56,3.71521126761,875.35,6.16443661972,2015-01-05,2016-03-28
666,4472,CENTERVILLE,16.5454881198,9686.6,104.156989247,52544,Appanoose,370.25,3.9811827957,880.06,9.46301075269,2015-01-05,2016-03-28
670,4476,COUNCIL BLUFFS,18.6130812325,13251.98,129.921372549,51501,Pottawattamie,345.59,3.3881372549,893.1,8.75588235294,2015-01-05,2016-03-28
673,4480,CLINTON,20.2190350877,6699.96,108.063870968,52732,Clinton,284.56,4.58967741935,310.53,5.0085483871,2015-01-06,2016-03-29
674,4481,IOWA CITY,19.0322489723,27975.77,91.4240849673,52240,Johnson,1537.21,5.0235620915,2053.19,6.70977124183,2015-01-08,2016-03-31
676,4485,SANBORN,15.4146845453,12583.43,45.4275451264,51248,O'Brien,1185.48,4.27971119134,1084.23,3.91418772563,2015-01-08,2016-03-24
678,4489,CEDAR RAPIDS,16.946577381,6988.63,134.396730769,52405,Linn,200.28,3.85153846154,496.25,9.54326923077,2015-01-06,2016-03-29
680,4491,CEDAR RAPIDS,17.5402423469,10032.04,89.5717857143,52403,Linn,384.17,3.43008928571,686.7,6.13125,2015-01-07,2016-03-23
681,4492,CEDAR RAPIDS,15.7256338899,8255.83,107.218571429,52404,Linn,299.95,3.89545454545,611.29,7.93883116883,2015-01-06,2016-03-29
683,4495,GRUNDY CENTER,14.1936720962,18044.86,51.4098575499,50638,Grundy,1288.45,3.6707977208,1563.49,4.45438746439,2015-01-07,2016-03-30
684,4496,CEDAR RAPIDS,21.1920692539,17763.73,69.1195719844,52402,Linn,845.85,3.29124513619,1119.73,4.35692607004,2015-01-07,2016-03-30
686,4498,WINTHROP,15.6173639456,4005.39,71.5248214286,50682,Buchanan,241.0,4.30357142857,298.05,5.32232142857,2015-01-06,2016-03-29
688,4500,NORTH LIBERTY,17.2855827841,10416.6,81.3796875,52317,Johnson,485.84,3.795625,733.96,5.7340625,2015-01-06,2016-03-29
690,4502,WATERLOO,18.1960382672,25611.51,73.5962931034,50703,Black Hawk,1071.2,3.07816091954,1865.53,5.3607183908,2015-01-06,2016-03-29
691,4503,TREYNOR,16.9497486772,6725.13,93.4045833333,51575,Pottawattamie,340.49,4.72902777778,473.35,6.57430555556,2015-01-06,2016-03-28
692,4504,INDIANOLA,13.9054636591,20583.4,120.370760234,50125,Warren,562.35,3.28859649123,1641.9,9.60175438596,2015-01-08,2016-03-31
693,4505,JOHNSTON,17.5149343186,9687.74,167.03,50131,Polk,279.61,4.82086206897,548.1,9.45,2015-01-08,2016-03-28
